Setup title,"I/V-t Sampling_250s_dark_-3V"
155.15068,-0.00056609
155.16068,-0.00056662
155.17068,-0.00056619
155.18078,-0.00056639
155.19068,-0.00056587
155.20069,-0.00056613
155.21214,-0.00056634
155.22068,-0.0005666
155.23068,-0.00056604
155.2408,-0.00056628
155.25068,-0.00056585
155.26064,-0.00056626
155.27067,-0.00056614
155.28068,-0.00056653
155.29078,-0.00056575
155.30063,-0.00056615
155.31068,-0.00056567
155.32137,-0.00056613
155.33068,-0.00056586
155.34064,-0.00056634
155.35214,-0.00056628
155.36064,-0.00056647
155.37068,-0.00056599
155.38093,-0.00056621
155.39073,-0.00056536
155.40064,-0.00056641
155.41068,-0.00056611
155.42064,-0.00056628
155.43097,-0.00056624
155.44068,-0.00056676
155.45068,-0.00056627
155.46201,-0.00056653
155.47064,-0.00056601
155.48068,-0.00056691
155.49085,-0.00056638
155.50065,-0.00056615
155.51065,-0.00056624
155.52067,-0.00056666
155.53064,-0.00056641
155.54074,-0.00056616
155.55067,-0.00056587
155.56069,-0.00056645
155.57161,-0.00056615
155.58068,-0.00056653
155.59064,-0.00056545
155.60221,-0.00056548
155.61068,-0.00056607
155.62068,-0.00056614
155.6309,-0.00056624
155.64073,-0.00056651
155.65069,-0.00056653
155.66067,-0.00056663
155.67065,-0.0005661
155.68107,-0.00056636
155.69064,-0.00056589
155.70068,-0.00056697
155.71219,-0.00056605
155.72064,-0.00056676
155.73064,-0.00056643
155.74086,-0.00056657
155.75065,-0.0005667
155.76069,-0.00056672
155.77067,-0.00056663
155.78069,-0.00056632
155.79089,-0.00056635
155.80067,-0.00056663
155.81069,-0.00056611
155.82157,-0.0005665
155.83064,-0.00056643
155.84068,-0.00056681
155.85214,-0.00056631
155.86068,-0.00056659
155.87063,-0.00056638
155.88094,-0.00056661
155.89069,-0.00056605
155.90069,-0.00056638
155.91063,-0.00056643
155.92069,-0.00056655
155.93079,-0.00056622
155.94064,-0.00056599
155.95064,-0.00056609
155.96204,-0.00056634
155.97068,-0.00056604
155.98064,-0.00056651
155.9908,-0.00056658
156.00069,-0.00056666
156.01065,-0.00056579
156.02067,-0.00056678
156.03069,-0.00056686
156.04091,-0.00056633
156.05063,-0.00056594
156.06069,-0.00056631
156.07133,-0.00056666
156.08064,-0.00056608
156.09064,-0.00056643
156.10215,-0.00056599
156.11068,-0.00056619
156.12064,-0.00056597
156.13089,-0.00056582
156.14069,-0.00056649
156.15068,-0.00056646
156.16064,-0.00056601
156.17068,-0.00056634
156.18101,-0.00056626
156.19068,-0.00056603
156.20064,-0.0005665
156.21226,-0.00056602
156.22068,-0.00056618
156.23064,-0.00056648
156.24081,-0.00056603
156.25069,-0.00056585
156.26065,-0.00056576
156.27067,-0.00056629
156.28069,-0.0005661
156.29076,-0.00056577
156.30067,-0.00056604
156.31069,-0.00056612
156.32159,-0.00056631
156.33064,-0.00056572
156.34064,-0.00056634
156.35215,-0.00056626
156.36065,-0.00056627
156.37069,-0.0005661
156.38092,-0.00056592
156.39064,-0.00056592
156.40065,-0.00056616
156.41067,-0.0005661
156.42069,-0.00056594
156.43079,-0.00056607
156.44068,-0.00056594
156.45068,-0.00056638
156.46212,-0.00056568
156.47068,-0.00056614
156.48068,-0.00056538
156.4908,-0.00056599
156.50064,-0.0005658
156.51065,-0.00056624
156.52067,-0.00056626
156.53065,-0.00056578
156.54093,-0.00056605
156.55064,-0.00056589
156.56068,-0.00056638
156.57155,-0.00056604
156.58064,-0.00056633
156.59064,-0.00056619
156.60215,-0.00056572
156.61068,-0.00056585
156.62064,-0.0005661
156.63089,-0.00056632
156.64064,-0.00056616
156.65065,-0.00056617
156.66063,-0.00056636
156.67069,-0.00056597
156.681,-0.0005661
156.69068,-0.00056637
156.70068,-0.00056597
156.71214,-0.00056621
156.72064,-0.00056617
156.73068,-0.00056615
156.74082,-0.00056646
156.75069,-0.00056648
156.76069,-0.00056658
156.77067,-0.00056578
156.78064,-0.00056638
156.79073,-0.00056612
156.80063,-0.00056606
156.81069,-0.00056607
156.82163,-0.00056586
156.83068,-0.00056598
156.84064,-0.00056614
156.85209,-0.00056606
156.86068,-0.00056567
156.87068,-0.0005656
156.88093,-0.00056612
156.89064,-0.00056595
156.90069,-0.00056611
156.91062,-0.00056628
156.92065,-0.00056604
156.93099,-0.00056625
156.94064,-0.00056626
156.95064,-0.00056622
156.9619,-0.00056648
156.97069,-0.00056588
156.98068,-0.00056636
156.99081,-0.00056594
157.00069,-0.00056653
157.01069,-0.00056645
157.02063,-0.00056585
157.03064,-0.0005666
157.04088,-0.00056639
157.05067,-0.00056641
157.06065,-0.0005661
157.07154,-0.00056651
157.08068,-0.00056615
157.09064,-0.00056621
157.1021,-0.00056581
157.11068,-0.00056625
157.12092,-0.00056606
157.13093,-0.00056587
157.14065,-0.00056614
157.15069,-0.00056606
157.16063,-0.00056629
157.17069,-0.00056634
157.18101,-0.00056608
157.19064,-0.00056636
157.20064,-0.0005665
157.21188,-0.00056668
157.22068,-0.00056639
157.23068,-0.00056634
157.24086,-0.00056634
157.25064,-0.0005667
157.26069,-0.00056693
157.27063,-0.00056609
157.28064,-0.00056597
157.29087,-0.00056681
157.30067,-0.00056619
157.31065,-0.00056654
157.32158,-0.00056608
157.33064,-0.0005663
157.34068,-0.00056636
157.35209,-0.00056611
157.36068,-0.00056624
157.37068,-0.00056646
157.38089,-0.00056651
157.39065,-0.00056618
157.40068,-0.00056602
157.41064,-0.0005663
157.42068,-0.00056611
157.43102,-0.00056603
157.44068,-0.00056645
157.45064,-0.0005661
157.46189,-0.00056571
157.47064,-0.00056624
157.48068,-0.0005662
157.49081,-0.00056631
157.50064,-0.00056606
157.51069,-0.00056577
157.52067,-0.00056621
157.53069,-0.00056611
157.54066,-0.00056603
157.55068,-0.00056606
157.56065,-0.00056599
157.57162,-0.00056638
157.58068,-0.00056621
157.59064,-0.000566
157.60219,-0.00056609
157.61064,-0.00056621
157.62064,-0.00056619
157.63086,-0.00056653
157.64069,-0.00056633
157.65069,-0.00056581
157.66067,-0.00056609
157.67069,-0.00056609
157.68106,-0.00056594
157.69064,-0.00056589
157.70068,-0.00056545
157.71195,-0.00056592
157.72069,-0.0005658
157.73068,-0.00056592
157.74086,-0.00056547
157.75068,-0.00056603
157.76069,-0.00056557
157.77067,-0.0005661
157.78069,-0.00056602
157.79093,-0.00056627
157.80068,-0.00056595
157.81068,-0.00056592
157.8213,-0.00056565
157.83064,-0.00056682
157.84065,-0.00056604
157.85214,-0.00056622
157.86068,-0.00056633
157.87063,-0.00056614
157.88093,-0.00056638
157.89069,-0.00056615
157.90069,-0.00056619
157.91063,-0.00056584
157.92065,-0.00056606
157.93104,-0.00056651
157.94068,-0.00056579
157.95068,-0.0005665
157.96215,-0.00056557
157.97069,-0.00056631
157.98068,-0.00056668
157.99081,-0.00056645
158.00069,-0.00056558
158.01069,-0.00056664
158.02067,-0.00056635
158.03064,-0.00056663
158.04088,-0.000566
158.05068,-0.00056681
158.06069,-0.00056629
158.07155,-0.00056655
158.08064,-0.00056578
158.09064,-0.00056671
158.10219,-0.00056631
158.11064,-0.00056675
158.12064,-0.0005667
158.13093,-0.00056691
158.14069,-0.00056666
158.15069,-0.00056671
158.16063,-0.00056616
158.17069,-0.00056693
158.18076,-0.00056643
158.19065,-0.00056665
158.20069,-0.00056615
158.2122,-0.00056698
158.22068,-0.00056626
158.23064,-0.00056599
158.24086,-0.00056568
158.25069,-0.00056636
158.26065,-0.00056631
158.27067,-0.00056626
158.28069,-0.00056597
158.29082,-0.00056672
158.30067,-0.00056609
158.31069,-0.00056677
158.3216,-0.0005662
158.33068,-0.00056666
158.34068,-0.00056626
158.3521,-0.00056677
158.36069,-0.00056536
158.37068,-0.0005667
158.38093,-0.00056588
158.39064,-0.00056647
158.40069,-0.0005665
158.41067,-0.00056653
158.42069,-0.00056624
158.43097,-0.00056679
158.44068,-0.00056619
158.45068,-0.00056677
158.46219,-0.00056656
158.47069,-0.00056634
158.48063,-0.00056656
158.49082,-0.00056668
158.50069,-0.00056641
158.51069,-0.00056702
158.52063,-0.00056618
158.53069,-0.00056672
158.54076,-0.0005661
158.55067,-0.00056653
158.56069,-0.00056601
158.5716,-0.00056623
158.58068,-0.00056615
158.59068,-0.00056649
158.60214,-0.00056602
158.61064,-0.00056634
158.62064,-0.00056604
158.63094,-0.00056632
158.64069,-0.00056618
158.65065,-0.00056685
158.66067,-0.00056619
158.67065,-0.00056666
158.681,-0.00056626
158.69068,-0.00056641
158.70064,-0.00056619
158.71192,-0.00056677
158.72069,-0.00056637
158.73068,-0.00056655
158.74081,-0.00056653
158.75069,-0.00056668
158.76069,-0.00056624
158.77063,-0.00056649
158.78064,-0.00056599
158.79093,-0.00056662
158.80064,-0.00056594
158.81064,-0.00056653
158.82159,-0.0005661
158.83068,-0.00056644
158.84068,-0.00056606
158.85207,-0.00056634
158.86068,-0.00056573
158.87068,-0.00056663
158.88094,-0.00056568
158.89069,-0.00056613
158.90065,-0.00056606
158.91067,-0.0005659
158.92069,-0.00056572
158.93106,-0.00056661
158.94068,-0.00056566
158.95068,-0.00056633
158.96192,-0.00056599
158.97068,-0.00056655
158.98064,-0.00056589
158.99081,-0.00056606
159.00069,-0.00056594
159.01065,-0.0005666
159.02067,-0.00056621
159.03069,-0.00056655
159.04085,-0.0005661
159.05067,-0.00056662
159.06069,-0.00056592
159.07129,-0.00056638
159.08068,-0.00056587
159.09064,-0.00056651
159.10214,-0.00056585
159.11068,-0.00056648
159.12064,-0.00056563
159.13089,-0.00056613
159.14071,-0.0005654
159.15069,-0.0005666
159.16063,-0.00056604
159.17069,-0.00056678
159.181,-0.00056584
159.19068,-0.0005666
159.20068,-0.00056624
159.21226,-0.00056664
159.22068,-0.00056587
159.23068,-0.00056676
159.2408,-0.00056634
159.25072,-0.00056672
159.26069,-0.0005662
159.27067,-0.00056639
159.28065,-0.00056604
159.29078,-0.00056639
159.30063,-0.00056575
159.31065,-0.00056658
159.32155,-0.00056615
159.33064,-0.00056668
159.34064,-0.00056615
159.3521,-0.00056673
159.36064,-0.00056634
159.37068,-0.00056691
159.38094,-0.00056611
159.39064,-0.00056692
159.40064,-0.00056607
159.41064,-0.00056671
159.42068,-0.00056641
159.43102,-0.00056695
159.44068,-0.00056673
159.45068,-0.00056685
159.46189,-0.00056604
159.47068,-0.00056673
159.48064,-0.00056641
159.49081,-0.00056646
159.50069,-0.00056602
159.51069,-0.00056685
159.52067,-0.00056655
159.53069,-0.00056675
159.54076,-0.00056619
159.55063,-0.00056679
159.56069,-0.00056607
159.57156,-0.00056621
159.58068,-0.00056587
159.59064,-0.00056658
159.60215,-0.0005662
159.61064,-0.00056627
159.62063,-0.00056578
159.6309,-0.00056658
159.64064,-0.00056599
159.65065,-0.00056669
159.66063,-0.00056593
159.67065,-0.00056677
159.68099,-0.000566
159.69064,-0.0005669
159.70068,-0.00056603
159.71216,-0.00056621
159.72068,-0.000566
159.73068,-0.00056649
159.7408,-0.00056589
159.75069,-0.00056634
159.76069,-0.00056592
159.77063,-0.00056664
159.78069,-0.00056539
159.7908,-0.00056636
159.80067,-0.00056645
159.81069,-0.0005668
159.8216,-0.00056575
159.83068,-0.00056646
159.84064,-0.00056621
159.85216,-0.00056668
159.86068,-0.00056614
159.87064,-0.00056634
159.88088,-0.00056622
159.89069,-0.00056621
159.90069,-0.00056555
159.91063,-0.00056672
159.92069,-0.00056599
159.93106,-0.00056646
159.94064,-0.00056587
159.95064,-0.00056626
159.96212,-0.00056598
159.97068,-0.0005669
159.98068,-0.00056611
159.9908,-0.00056675
160.00069,-0.00056651
160.01065,-0.00056692
160.02063,-0.00056587
160.03069,-0.00056612
160.0409,-0.00056602
160.05067,-0.00056656
160.06069,-0.00056589
160.07158,-0.00056644
160.08064,-0.00056591
160.09068,-0.00056652
160.10207,-0.00056621
160.11064,-0.00056657
160.12068,-0.00056588
160.13089,-0.00056619
160.14073,-0.00056566
160.15067,-0.00056654
160.16067,-0.00056631
160.17065,-0.00056705
160.18103,-0.00056604
160.19068,-0.00056646
160.20068,-0.00056642
160.21213,-0.00056673
160.22064,-0.00056638
160.23064,-0.00056702
160.2408,-0.00056606
160.25069,-0.00056648
160.26065,-0.00056602
160.27063,-0.0005666
160.28069,-0.00056586
160.29083,-0.00056638
160.30067,-0.00056624
160.31069,-0.00056675
160.32135,-0.00056622
160.33068,-0.00056659
160.34068,-0.00056619
160.35208,-0.00056658
160.36064,-0.00056647
160.37064,-0.00056683
160.38087,-0.00056661
160.39073,-0.00056673
160.40068,-0.00056661
160.41068,-0.00056701
160.42064,-0.00056668
160.43097,-0.0005669
160.44064,-0.00056634
160.45068,-0.00056665
160.46217,-0.00056621
160.47068,-0.00056653
160.48068,-0.0005661
160.49081,-0.00056698
160.50068,-0.00056592
160.51069,-0.0005671
160.52067,-0.00056619
160.53065,-0.00056649
160.54093,-0.00056621
160.55064,-0.00056716
160.56068,-0.00056605
160.57135,-0.00056683
160.58068,-0.00056658
160.59068,-0.00056649
160.60219,-0.00056618
160.61068,-0.00056671
160.62068,-0.00056629
160.63086,-0.0005667
160.64069,-0.00056619
160.65065,-0.0005662
160.66067,-0.00056597
160.67065,-0.00056663
160.68102,-0.00056622
160.69064,-0.00056651
160.70064,-0.00056655
160.71193,-0.00056691
160.72068,-0.00056673
160.73068,-0.00056663
160.74081,-0.00056575
160.75069,-0.00056677
160.76065,-0.00056579
160.77067,-0.0005664
160.78069,-0.00056576
160.79074,-0.00056638
160.80063,-0.00056668
160.81065,-0.00056685
160.82155,-0.00056652
160.83068,-0.00056692
160.84087,-0.00056646
160.8522,-0.00056697
160.86068,-0.00056649
160.87064,-0.00056641
160.88092,-0.00056649
160.89069,-0.00056679
160.90069,-0.00056614
160.91063,-0.00056684
160.92069,-0.00056631
160.93075,-0.00056656
160.94068,-0.00056556
160.95069,-0.00056646
160.96191,-0.00056647
160.97064,-0.00056687
160.98068,-0.00056668
160.99081,-0.0005666
161.00069,-0.00056654
161.01069,-0.00056693
161.02067,-0.00056661
161.03069,-0.00056688
161.04085,-0.00056635
161.05067,-0.00056649
161.06065,-0.00056621
161.07158,-0.0005671
161.08068,-0.00056636
161.09068,-0.00056683
161.10217,-0.00056655
161.11064,-0.00056656
161.12068,-0.00056636
161.13092,-0.00056675
161.14069,-0.0005666
161.15069,-0.00056682
161.16063,-0.00056658
161.17065,-0.00056681
161.18103,-0.00056617
161.19068,-0.0005667
161.20068,-0.00056675
161.21211,-0.00056717
161.22068,-0.0005669
161.23068,-0.00056696
161.24085,-0.00056658
161.25065,-0.00056668
161.26069,-0.00056693
161.27067,-0.00056652
161.28069,-0.00056632
161.29088,-0.00056706
161.30067,-0.0005666
161.31069,-0.00056738
161.32156,-0.00056689
161.33064,-0.00056653
161.34064,-0.00056649
161.3521,-0.00056648
161.36068,-0.00056646
161.37068,-0.00056638
161.38081,-0.00056646
161.39069,-0.00056666
161.40069,-0.00056661
161.41067,-0.00056647
161.42065,-0.00056627
161.43104,-0.00056688
161.44068,-0.00056692
161.45068,-0.00056655
161.46216,-0.00056658
161.47068,-0.00056654
161.48068,-0.00056637
161.49081,-0.00056669
161.50069,-0.00056649
161.51065,-0.00056599
161.52067,-0.00056665
161.53069,-0.00056626
161.54073,-0.00056637
161.55067,-0.00056632
161.56069,-0.00056569
161.5716,-0.0005667
161.58064,-0.00056602
161.59068,-0.000567
161.60208,-0.00056616
161.61064,-0.0005667
161.62068,-0.0005667
161.63092,-0.00056668
161.64069,-0.00056663
161.65065,-0.0005667
161.66063,-0.00056637
161.67069,-0.00056597
161.68079,-0.00056648
161.69065,-0.00056688
161.70069,-0.00056602
161.71212,-0.0005668
161.72064,-0.00056611
161.73068,-0.00056681
161.74081,-0.00056619
161.75069,-0.00056651
161.76065,-0.00056627
161.77063,-0.00056662
161.78069,-0.00056638
161.79077,-0.00056656
161.80063,-0.00056617
161.81065,-0.00056619
161.8216,-0.00056609
161.83068,-0.00056615
161.84068,-0.00056616
161.85217,-0.00056641
161.86064,-0.00056673
161.87068,-0.00056639
161.88092,-0.00056638
161.89065,-0.0005665
161.90069,-0.0005666
161.91067,-0.00056637
161.92069,-0.00056625
161.93106,-0.00056627
161.94068,-0.00056626
161.95068,-0.00056624
161.96216,-0.00056639
161.97068,-0.00056649
161.98064,-0.00056656
161.99088,-0.0005663
162.00065,-0.00056614
162.01069,-0.00056618
162.02067,-0.00056624
162.03064,-0.00056643
162.04077,-0.00056662
162.05067,-0.00056596
162.06069,-0.00056617
162.07135,-0.0005657
162.08064,-0.00056596
162.09068,-0.00056623
162.10215,-0.00056616
162.11064,-0.00056653
162.12068,-0.00056604
162.13094,-0.00056617
162.14069,-0.00056641
162.15068,-0.00056579
162.16068,-0.00056578
162.17064,-0.00056575
162.18097,-0.00056592
162.19068,-0.00056636
162.20064,-0.00056619
162.21215,-0.00056577
162.22064,-0.0005657
162.23068,-0.00056596
162.24082,-0.00056614
162.25064,-0.00056642
162.26069,-0.00056629
162.27063,-0.00056621
162.28069,-0.00056636
162.29078,-0.00056614
162.30067,-0.00056596
162.31065,-0.0005658
162.32158,-0.0005663
162.33064,-0.0005661
162.34064,-0.00056613
162.35213,-0.00056597
162.36068,-0.00056638
162.37064,-0.0005659
162.38091,-0.00056645
162.39069,-0.000566
162.40065,-0.00056628
162.41067,-0.00056607
162.42069,-0.00056621
162.43071,-0.00056596
162.44069,-0.00056597
162.45064,-0.00056659
162.46215,-0.00056692
162.47064,-0.00056623
162.48068,-0.00056658
162.49082,-0.00056636
162.50065,-0.00056644
162.51069,-0.00056644
162.52067,-0.00056629
162.53064,-0.00056634
162.54071,-0.00056622
162.55067,-0.000566
162.56065,-0.00056651
162.57155,-0.0005663
162.58069,-0.00056651
162.59068,-0.00056624
162.6021,-0.00056615
162.61068,-0.00056648
162.62064,-0.00056651
162.63093,-0.00056624
162.64069,-0.00056668
162.65068,-0.0005666
162.66064,-0.00056666
162.67068,-0.00056624
162.68106,-0.00056656
162.69063,-0.00056616
162.70069,-0.00056652
162.71218,-0.00056594
162.72064,-0.00056679
162.73068,-0.00056668
162.74082,-0.00056702
162.75064,-0.00056667
162.76069,-0.00056675
162.77067,-0.00056643
162.78126,-0.00056651
162.79079,-0.00056638
162.80067,-0.0005667
162.81068,-0.00056614
162.82156,-0.00056678
162.83067,-0.00056606
162.84068,-0.00056673
162.8521,-0.00056607
162.86067,-0.00056676
162.87068,-0.00056629
162.8809,-0.00056669
162.89064,-0.00056628
162.90069,-0.00056685
162.91067,-0.00056638
162.92065,-0.00056627
162.931,-0.00056569
162.94064,-0.00056645
162.95068,-0.00056614
162.9619,-0.00056631
162.97067,-0.00056589
162.98068,-0.00056604
162.99081,-0.00056626
163.00064,-0.00056643
163.01065,-0.00056629
163.02063,-0.00056683
163.03065,-0.00056569
163.04083,-0.00056627
163.05068,-0.00056646
163.06068,-0.00056641
163.07156,-0.00056609
163.08067,-0.00056669
163.09068,-0.00056575
163.10216,-0.0005668
163.11067,-0.00056597
163.12068,-0.00056639
163.13093,-0.00056625
163.14068,-0.00056663
163.15065,-0.00056633
163.16067,-0.00056634
163.17069,-0.0005664
163.18102,-0.00056669
