Setup title,"I/V-t Sampling_500s_dark_3V"
270.10078,2.0807E-05
270.11063,2.0874E-05
270.12068,2.079E-05
270.13068,2.08E-05
270.14068,2.0761E-05
270.15064,2.0793E-05
270.16063,2.0705E-05
270.17068,2.0864E-05
270.18132,2.0833E-05
270.19068,2.0825E-05
270.20064,2.0867E-05
270.21199,2.0854E-05
270.22063,2.0815E-05
270.23068,2.0792E-05
270.24095,2.0925E-05
270.25068,2.0667E-05
270.26068,2.0792E-05
270.27063,2.0691E-05
270.28069,2.0881E-05
270.29084,2.0867E-05
270.30067,2.082E-05
270.31068,2.0845E-05
270.32197,2.0815E-05
270.33067,2.0854E-05
270.34069,2.0703E-05
270.3508,2.0797E-05
270.36068,2.0775E-05
270.37068,2.0887E-05
270.38063,2.0832E-05
270.39064,2.0891E-05
270.40064,2.0788E-05
270.41063,2.08E-05
270.42065,2.0817E-05
270.43136,2.0842E-05
270.44064,2.0795E-05
270.45064,2.0787E-05
270.46201,2.0836E-05
270.47063,2.0892E-05
270.48064,2.083E-05
270.49089,2.0849E-05
270.50064,2.0867E-05
270.51068,2.0848E-05
270.52067,2.0758E-05
270.53069,2.0744E-05
270.54091,2.0769E-05
270.55063,2.0818E-05
270.56069,2.0805E-05
270.57189,2.0803E-05
270.58063,2.0829E-05
270.59068,2.0783E-05
270.6008,2.0821E-05
270.61068,2.0817E-05
270.62068,2.0926E-05
270.63068,2.0794E-05
270.64068,2.0813E-05
270.65064,2.0825E-05
270.66068,2.0684E-05
270.67068,2.0802E-05
270.6811,2.0799E-05
270.69068,2.08E-05
270.70064,2.0839E-05
270.71201,2.0776E-05
270.72068,2.0855E-05
270.73068,2.0822E-05
270.74089,2.0744E-05
270.75068,2.0767E-05
270.76068,2.0769E-05
270.77068,2.0786E-05
270.78065,2.0843E-05
270.79076,2.0708E-05
270.80068,2.0834E-05
270.81068,2.0819E-05
270.82193,2.0826E-05
270.83063,2.0757E-05
270.84068,2.0824E-05
270.85082,2.0818E-05
270.86068,2.0839E-05
270.87064,2.0848E-05
270.88064,2.0853E-05
270.89064,2.0881E-05
270.90088,2.0869E-05
270.91068,2.086E-05
270.92068,2.0886E-05
270.93134,2.0752E-05
270.94068,2.0878E-05
270.95069,2.0878E-05
270.962,2.0932E-05
270.97064,2.0908E-05
270.98068,2.0853E-05
270.9909,2.0834E-05
271.00068,2.0861E-05
271.01069,2.0906E-05
271.02063,2.0868E-05
271.03069,2.0885E-05
271.04075,2.0902E-05
271.05064,2.0845E-05
271.06068,2.0817E-05
271.07181,2.0858E-05
271.08067,2.0919E-05
271.09064,2.0908E-05
271.10081,2.087E-05
271.11068,2.0724E-05
271.12068,2.0741E-05
271.13068,2.0749E-05
271.14068,2.0768E-05
271.15069,2.0764E-05
271.16063,2.0811E-05
271.17069,2.0764E-05
271.18139,2.0848E-05
271.19064,2.0812E-05
271.20068,2.084E-05
271.21202,2.0842E-05
271.22064,2.085E-05
271.23089,2.0899E-05
271.24093,2.0859E-05
271.25068,2.0815E-05
271.26069,2.0812E-05
271.27063,2.0875E-05
271.28069,2.0957E-05
271.29079,2.0893E-05
271.30068,2.0898E-05
271.31068,2.0917E-05
271.32185,2.0964E-05
271.33064,2.084E-05
271.34068,2.0869E-05
271.3508,2.0821E-05
271.36068,2.0792E-05
271.37069,2.0945E-05
271.38063,2.0857E-05
271.39068,2.0826E-05
271.40069,2.0841E-05
271.41063,2.0848E-05
271.42064,2.0879E-05
271.43133,2.0836E-05
271.44067,2.0837E-05
271.45068,2.0796E-05
271.46195,2.0803E-05
271.47067,2.0793E-05
271.48069,2.0795E-05
271.49095,2.0772E-05
271.50069,2.0958E-05
271.51068,2.1201E-05
271.52068,2.0803E-05
271.53068,2.1123E-05
271.54075,2.1046E-05
271.55067,2.1048E-05
271.56064,2.1604E-05
271.57182,2.1563E-05
271.58067,2.1551E-05
271.59064,2.1574E-05
271.60085,2.1437E-05
271.61064,2.1468E-05
271.62069,2.1471E-05
271.63067,2.1517E-05
271.64068,2.1461E-05
271.65069,2.1488E-05
271.66067,2.1574E-05
271.67068,2.1491E-05
271.68134,2.1495E-05
271.69063,2.159E-05
271.70069,2.1492E-05
271.71202,2.1614E-05
271.72064,2.1622E-05
271.73064,2.1663E-05
271.74095,2.1604E-05
271.75069,2.1595E-05
271.76064,2.1603E-05
271.77067,2.1627E-05
271.78069,2.1616E-05
271.79094,2.1609E-05
271.80063,2.1591E-05
271.81064,2.1611E-05
271.8219,2.1601E-05
271.83068,2.1595E-05
271.84068,2.1559E-05
271.85081,2.1643E-05
271.86068,2.1644E-05
271.87065,2.1703E-05
271.88083,2.1728E-05
271.89064,2.1714E-05
271.90065,2.1686E-05
271.91067,2.1745E-05
271.92068,2.1754E-05
271.93137,2.1748E-05
271.94063,2.1685E-05
271.95064,2.1729E-05
271.96209,2.1693E-05
271.97067,2.1751E-05
271.98069,2.172E-05
271.99091,2.1746E-05
272.00069,2.168E-05
272.01068,2.1676E-05
272.02064,2.1683E-05
272.03064,2.1483E-05
272.04093,2.1573E-05
272.05067,2.1529E-05
272.06064,2.1683E-05
272.07188,2.1691E-05
272.08063,2.1695E-05
272.09065,2.1707E-05
272.10079,2.1679E-05
272.11064,2.1726E-05
272.12068,2.1682E-05
272.13084,2.1768E-05
272.14068,2.1709E-05
272.15069,2.1715E-05
272.16063,2.168E-05
272.17064,2.1743E-05
272.18132,2.1681E-05
272.19063,2.1713E-05
272.20068,2.1711E-05
272.212,2.1619E-05
272.22067,2.157E-05
272.23065,2.1588E-05
272.24096,2.1575E-05
272.25064,2.1538E-05
272.26068,2.1548E-05
272.27068,2.1539E-05
272.28068,2.1521E-05
272.29069,2.1362E-05
272.30068,2.1573E-05
272.31069,2.1478E-05
272.3218,2.1566E-05
272.33064,2.1508E-05
272.34064,2.1436E-05
272.35081,2.1559E-05
272.36069,2.1494E-05
272.37068,2.149E-05
272.38064,2.1428E-05
272.39065,2.1424E-05
272.40065,2.1447E-05
272.41067,2.1488E-05
272.42069,2.1561E-05
272.43109,2.1472E-05
272.44066,2.1494E-05
272.45069,2.1554E-05
272.46197,2.1571E-05
272.47064,2.1522E-05
272.48068,2.1497E-05
272.49091,2.1486E-05
272.50069,2.1491E-05
272.51065,2.1485E-05
272.52067,2.1431E-05
272.53069,2.1245E-05
272.54085,2.1511E-05
272.55063,2.1494E-05
272.56068,2.1494E-05
272.57192,2.1508E-05
272.58068,2.1463E-05
272.59064,2.1495E-05
272.6008,2.1497E-05
272.61068,2.1543E-05
272.62068,2.1599E-05
272.63064,2.1525E-05
272.64064,2.1537E-05
272.65072,2.1491E-05
272.66063,2.1481E-05
272.67069,2.1469E-05
272.68106,2.1465E-05
272.69069,2.147E-05
272.70063,2.1261E-05
272.712,2.0803E-05
272.72068,2.0943E-05
272.73064,2.1115E-05
272.74096,2.1089E-05
272.75064,2.1064E-05
272.76064,2.1109E-05
272.77067,2.1275E-05
272.78069,2.0388E-05
272.79093,2.0383E-05
272.80067,2.0398E-05
272.81064,2.0418E-05
272.82166,2.0492E-05
272.83068,2.0691E-05
272.84068,2.0667E-05
272.85085,2.0668E-05
272.86068,2.0697E-05
272.87064,2.0535E-05
272.88063,2.0347E-05
272.89065,2.0686E-05
272.90065,2.0673E-05
272.91063,2.0508E-05
272.92069,2.0684E-05
272.93108,2.0681E-05
272.94069,2.0642E-05
272.95064,2.0596E-05
272.96205,2.0537E-05
272.97064,2.0571E-05
272.98069,2.0303E-05
272.99095,2.0536E-05
273.00064,2.0455E-05
273.01065,2.0423E-05
273.02067,2.0354E-05
273.03065,2.0366E-05
273.04094,2.0363E-05
273.05064,2.041E-05
273.06068,2.0444E-05
273.0719,2.0527E-05
273.08068,2.0478E-05
273.09064,2.0419E-05
273.1008,2.0366E-05
273.11067,2.0366E-05
273.12069,2.0372E-05
273.13063,2.042E-05
273.14065,2.0395E-05
273.15068,2.0419E-05
273.16068,2.0355E-05
273.17068,2.0329E-05
273.18112,2.0294E-05
273.19069,2.0331E-05
273.20064,2.0437E-05
273.21197,2.0377E-05
273.22068,2.0701E-05
273.23068,2.0497E-05
273.24096,2.0444E-05
273.25064,2.048E-05
273.26069,2.0449E-05
273.27063,2.0464E-05
273.28069,2.0409E-05
273.29082,2.0484E-05
273.30064,2.0468E-05
273.31068,2.0438E-05
273.32189,2.0488E-05
273.33067,2.0412E-05
273.34064,2.0347E-05
273.35078,2.0324E-05
273.36068,2.0458E-05
273.37068,2.0415E-05
273.38084,2.0479E-05
273.39068,2.0377E-05
273.40069,2.041E-05
273.41063,2.044E-05
273.42068,2.0431E-05
273.43136,2.0207E-05
273.44063,2.0186E-05
273.45063,2.0279E-05
273.46205,2.038E-05
273.47064,2.0442E-05
273.48064,2.038E-05
273.49093,2.0377E-05
273.50068,2.0316E-05
273.51065,2.0254E-05
273.52063,2.0312E-05
273.53065,2.0155E-05
273.54092,2.0131E-05
273.55068,2.0167E-05
273.56068,2.0188E-05
273.57195,2.0169E-05
273.58067,2.017E-05
273.59068,2.015E-05
273.60081,2.0151E-05
273.61069,2.0182E-05
273.62068,2.0193E-05
273.63064,2.0136E-05
273.64065,2.0134E-05
273.65065,2.0171E-05
273.66063,2.0175E-05
273.67069,2.0195E-05
273.68117,2.0023E-05
273.69069,2.0177E-05
273.70069,2.013E-05
273.71204,2.018E-05
273.72068,2.0222E-05
273.73064,2.0263E-05
273.74097,2.0161E-05
273.75069,2.0227E-05
273.76069,2.0267E-05
273.77064,2.026E-05
273.78069,2.0202E-05
273.79093,2.018E-05
273.80068,2.0148E-05
273.81065,2.0229E-05
273.82185,2.0202E-05
273.83064,2.021E-05
273.84064,2.0255E-05
273.85082,2.0227E-05
273.86064,2.0215E-05
273.87068,2.0221E-05
273.88064,2.0203E-05
273.89068,2.0223E-05
273.90072,2.0237E-05
273.91067,2.0264E-05
273.92069,2.0224E-05
273.93133,2.0171E-05
273.94068,2.0314E-05
273.95068,2.0271E-05
273.96202,2.0162E-05
273.97069,2.0212E-05
273.98068,2.0113E-05
273.99091,2.0074E-05
274.00073,2.0131E-05
274.01093,2.0296E-05
274.02064,2.0237E-05
274.03064,2.0328E-05
274.04093,2.0299E-05
274.05067,2.0311E-05
274.06065,2.0241E-05
274.07185,2.027E-05
274.08069,2.0165E-05
274.09064,2.0273E-05
274.10081,2.0221E-05
274.11064,2.0235E-05
274.12068,2.0203E-05
274.13084,2.0215E-05
274.14063,2.0175E-05
274.15069,2.0171E-05
274.16067,2.0214E-05
274.17065,2.0287E-05
274.18107,2.0283E-05
274.19065,2.0206E-05
274.20065,2.0228E-05
274.21204,2.027E-05
274.22064,2.027E-05
274.23064,2.0296E-05
274.24096,2.0328E-05
274.25068,2.0303E-05
274.26069,2.0369E-05
274.27068,2.0377E-05
274.28069,2.0344E-05
274.29087,2.0232E-05
274.30068,2.0236E-05
274.31068,2.02E-05
274.3219,2.0136E-05
274.33067,2.0169E-05
274.34065,2.0339E-05
274.35083,2.0377E-05
274.36069,2.0337E-05
274.37068,2.0331E-05
274.38084,2.0394E-05
274.39063,2.0294E-05
274.40094,2.0301E-05
274.41067,2.0365E-05
274.42069,2.0346E-05
274.43129,2.0311E-05
274.44064,2.0326E-05
274.45063,2.0306E-05
274.46201,2.0183E-05
274.47067,2.0265E-05
274.48069,2.0268E-05
274.49095,2.0187E-05
274.50065,2.0054E-05
274.51068,2.0247E-05
274.52069,2.0166E-05
274.53068,2.016E-05
274.54082,2.0204E-05
274.55063,2.0204E-05
274.56068,2.022E-05
274.57188,2.0317E-05
274.58063,2.0334E-05
274.59068,2.0347E-05
274.6008,2.0363E-05
274.61065,2.0355E-05
274.62069,2.0369E-05
274.63063,2.0333E-05
274.64065,2.0281E-05
274.65065,2.0343E-05
274.66067,2.0409E-05
274.67065,2.0385E-05
274.68109,2.03E-05
274.69065,2.0325E-05
274.70067,2.0303E-05
274.71204,2.0284E-05
274.72064,2.0304E-05
274.73068,2.035E-05
274.74098,2.0333E-05
274.75069,2.0339E-05
274.76089,2.0348E-05
274.77064,2.0288E-05
274.78068,2.0301E-05
274.79081,2.0326E-05
274.80068,2.0325E-05
274.81068,2.027E-05
274.82189,2.0329E-05
274.83064,2.0331E-05
274.84064,2.0341E-05
274.85081,2.0273E-05
274.86069,2.0365E-05
274.87068,2.0337E-05
274.8808,2.0353E-05
274.89064,2.029E-05
274.90069,2.0336E-05
274.91063,2.0251E-05
274.92069,2.0305E-05
274.93111,2.0289E-05
274.94065,2.0325E-05
274.95068,2.0318E-05
274.962,2.0417E-05
274.97063,2.0363E-05
274.98069,2.0366E-05
274.99089,2.0306E-05
275.00065,2.0378E-05
275.01068,2.0306E-05
275.02063,2.0284E-05
275.03069,2.0328E-05
275.0409,2.0347E-05
275.05063,2.0403E-05
275.06064,2.0405E-05
275.07189,2.0366E-05
275.08068,2.0385E-05
275.09068,2.0333E-05
275.10086,2.0448E-05
275.11068,2.0346E-05
275.12068,2.0393E-05
275.1308,2.041E-05
275.14063,2.0457E-05
275.15091,2.0389E-05
275.16067,2.0317E-05
275.17064,2.029E-05
275.18127,2.0267E-05
275.19067,2.0246E-05
275.20068,2.0295E-05
275.21206,2.0279E-05
275.22067,2.0297E-05
275.23068,2.0307E-05
275.24091,2.0279E-05
275.25068,2.0343E-05
275.26088,2.0342E-05
275.27067,2.024E-05
275.28064,2.0289E-05
275.29087,2.0272E-05
275.30063,2.0335E-05
275.31068,2.0328E-05
275.32182,2.0314E-05
275.33068,2.0306E-05
275.34064,2.0287E-05
275.35077,2.0322E-05
275.36068,2.0391E-05
275.37068,2.044E-05
275.38079,2.041E-05
275.39068,2.029E-05
275.40086,2.031E-05
275.41067,2.0393E-05
275.42069,2.0369E-05
275.43138,2.0339E-05
275.44068,2.0394E-05
275.45068,2.0307E-05
275.46202,2.0257E-05
275.47067,2.0275E-05
275.48064,2.0337E-05
275.49093,2.0279E-05
275.50064,2.032E-05
275.51081,2.0307E-05
275.52064,2.0314E-05
275.53069,2.0279E-05
275.54088,2.0332E-05
275.55063,2.0351E-05
275.56069,2.039E-05
275.57181,2.0306E-05
275.58064,2.0369E-05
275.59065,2.0285E-05
275.60077,2.03E-05
275.61068,2.0413E-05
275.62064,2.0265E-05
275.63083,2.0302E-05
275.64069,2.0342E-05
275.65068,2.0325E-05
275.66067,2.032E-05
275.67064,2.0273E-05
275.68107,2.035E-05
275.69068,2.038E-05
275.70064,2.0251E-05
275.71196,2.0353E-05
275.72067,2.0259E-05
275.73068,2.0226E-05
275.74089,2.0385E-05
275.75064,2.0442E-05
275.76068,2.035E-05
275.77067,2.044E-05
275.78068,2.0373E-05
275.79092,2.0377E-05
275.80063,2.0361E-05
275.81064,2.0332E-05
275.82183,2.0338E-05
275.83063,2.0327E-05
275.84068,2.0337E-05
275.8508,2.0317E-05
275.86068,2.039E-05
275.87068,2.0406E-05
275.88084,2.0469E-05
275.89068,2.0484E-05
275.90064,2.0444E-05
275.91068,2.0429E-05
275.92068,2.0428E-05
275.93108,2.029E-05
275.94064,2.0342E-05
275.95068,2.0377E-05
275.96198,2.04E-05
275.97063,2.0382E-05
275.98068,2.0224E-05
275.99093,2.0247E-05
276.00068,2.0153E-05
276.01069,2.0242E-05
276.02063,2.0216E-05
276.03069,2.0191E-05
276.04077,2.0182E-05
276.05064,2.0098E-05
276.06064,2.0216E-05
276.07186,2.0278E-05
276.08064,2.0354E-05
276.09064,2.032E-05
276.10078,2.0307E-05
276.11068,2.0309E-05
276.12068,2.0306E-05
276.13083,2.0264E-05
276.14069,2.0346E-05
276.15068,2.0258E-05
276.16063,2.0247E-05
276.17069,2.0327E-05
276.18133,2.0299E-05
276.19069,2.0265E-05
276.20064,2.0329E-05
276.21197,2.0385E-05
276.22068,2.0252E-05
276.23064,2.0232E-05
276.24094,2.0339E-05
276.25069,2.0293E-05
276.26068,2.0161E-05
276.27067,2.0259E-05
276.28068,2.0196E-05
276.2909,2.0248E-05
276.30068,2.032E-05
276.31064,2.0313E-05
276.32182,2.031E-05
276.33069,2.0315E-05
276.34064,2.0338E-05
276.35079,2.0369E-05
276.36068,2.028E-05
276.37069,2.0311E-05
276.38083,2.0277E-05
276.39064,2.0309E-05
276.40065,2.0311E-05
276.41067,2.0311E-05
276.42068,2.0263E-05
276.43107,2.0333E-05
276.44064,2.0267E-05
276.45064,2.0279E-05
276.46192,2.0391E-05
276.47064,2.0169E-05
276.48064,2.0295E-05
276.49096,2.0295E-05
276.50064,2.0284E-05
276.51064,2.0225E-05
276.52064,2.0262E-05
276.53068,2.0394E-05
276.54091,2.0322E-05
276.55063,2.0363E-05
276.56064,2.0333E-05
276.57185,2.0292E-05
276.58063,2.0273E-05
276.59068,2.024E-05
276.60079,2.033E-05
276.61069,2.0317E-05
276.62069,2.0194E-05
276.63063,2.0219E-05
276.64065,2.0175E-05
276.65069,2.0271E-05
276.66067,2.0269E-05
276.67064,2.0221E-05
276.68106,2.02E-05
276.69064,2.0243E-05
276.70068,2.032E-05
276.71194,2.0314E-05
276.72064,2.0277E-05
276.73064,2.0221E-05
276.7409,2.0236E-05
276.75072,2.0224E-05
276.76064,2.0265E-05
276.77069,2.03E-05
276.78069,2.018E-05
276.79093,2.0081E-05
276.80068,2.0175E-05
276.81064,2.0217E-05
276.82186,2.0251E-05
276.83068,2.0166E-05
276.84064,2.0273E-05
276.85081,2.0295E-05
276.86068,2.0284E-05
276.87068,2.0291E-05
276.8808,2.03E-05
276.89069,2.0272E-05
276.90067,2.0233E-05
276.91067,2.0347E-05
276.92065,2.0267E-05
276.9314,2.0255E-05
276.94067,2.0177E-05
276.95068,2.0306E-05
276.96207,2.0279E-05
276.97068,2.0252E-05
276.98068,2.0299E-05
276.99096,2.0298E-05
277.00069,2.028E-05
277.01069,2.0335E-05
277.02068,2.0309E-05
277.03069,2.0332E-05
277.04079,2.0369E-05
277.05064,2.0328E-05
277.06064,2.0314E-05
277.07185,2.032E-05
277.08064,2.032E-05
277.09064,2.0284E-05
277.10159,2.0191E-05
277.11069,2.0229E-05
277.12068,2.0176E-05
277.13084,2.0254E-05
277.14065,2.0154E-05
277.15065,2.0263E-05
277.16063,2.0221E-05
277.17065,2.0383E-05
277.18134,2.0223E-05
277.19069,2.029E-05
277.20068,2.0318E-05
277.21203,2.0394E-05
277.22064,2.0452E-05
277.23068,2.0291E-05
277.24092,2.0294E-05
277.25069,2.0283E-05
277.26092,2.0261E-05
277.27067,2.0146E-05
277.28064,2.0267E-05
277.2908,2.0228E-05
277.30068,2.0189E-05
277.31064,2.0317E-05
277.32183,2.0394E-05
277.33065,2.0384E-05
277.34068,2.0402E-05
277.3508,2.0373E-05
277.36065,2.035E-05
277.37064,2.0415E-05
277.38084,2.035E-05
277.39065,2.0323E-05
277.40069,2.0415E-05
277.41067,2.0358E-05
277.42069,2.0306E-05
277.43135,2.04E-05
277.44064,2.0344E-05
277.45068,2.0314E-05
277.46195,2.0311E-05
277.47068,2.0386E-05
277.48068,2.0418E-05
277.4909,2.0358E-05
277.50071,2.045E-05
277.51091,2.0412E-05
277.52063,2.0407E-05
277.53069,2.0407E-05
277.5409,2.0272E-05
277.55068,2.0347E-05
277.56068,2.0235E-05
277.57185,2.0219E-05
277.58067,2.0229E-05
277.59064,2.027E-05
277.60078,2.0349E-05
277.61063,2.0304E-05
277.62069,2.0303E-05
277.63083,2.0342E-05
277.64064,2.0294E-05
277.65064,2.0221E-05
277.66068,2.0243E-05
277.67068,2.0328E-05
277.68113,2.026E-05
277.69064,2.0287E-05
277.70064,2.0281E-05
277.71196,2.0208E-05
277.72068,2.0254E-05
277.73069,2.0265E-05
277.74093,2.0277E-05
277.75065,2.0296E-05
277.76064,2.0326E-05
277.77067,2.026E-05
277.78064,2.0333E-05
277.79089,2.0358E-05
277.80064,2.0372E-05
277.81064,2.0307E-05
277.82181,2.0387E-05
277.83068,2.0339E-05
277.84064,2.0304E-05
277.85078,2.0342E-05
277.86064,2.0314E-05
277.87064,2.0358E-05
277.8808,2.0292E-05
277.89068,2.038E-05
277.90064,2.0323E-05
277.91067,2.0403E-05
277.92064,2.039E-05
277.93133,2.0359E-05
277.94068,2.0371E-05
277.95064,2.0303E-05
277.96202,2.0362E-05
277.97068,2.0276E-05
277.98068,2.0391E-05
277.99092,2.0351E-05
278.00064,2.0481E-05
278.01068,2.0382E-05
278.02067,2.0399E-05
278.03069,2.0339E-05
278.04091,2.0325E-05
278.05067,2.0278E-05
278.06069,2.03E-05
278.07184,2.032E-05
278.08067,2.032E-05
278.09065,2.0415E-05
278.10077,2.0335E-05
278.11064,2.0429E-05
278.12064,2.0386E-05
278.13083,2.0439E-05
278.14069,2.0407E-05
278.1509,2.0396E-05
278.16068,2.0404E-05
278.17068,2.0339E-05
278.18108,2.0465E-05
278.19064,2.0448E-05
278.20068,2.0435E-05
278.21196,2.0503E-05
278.22068,2.0457E-05
278.23068,2.0402E-05
278.24089,2.0382E-05
278.25068,2.0459E-05
278.26064,2.0444E-05
278.27067,2.0386E-05
278.28064,2.0495E-05
278.29093,2.0429E-05
278.30063,2.0396E-05
278.31064,2.046E-05
278.32194,2.0456E-05
278.33067,2.0477E-05
278.34064,2.0477E-05
278.35077,2.0511E-05
278.36067,2.0271E-05
278.37064,2.0307E-05
278.38083,2.0352E-05
278.39064,2.0287E-05
278.40069,2.0265E-05
278.41064,2.0237E-05
278.42064,2.0238E-05
278.43128,2.0232E-05
278.44067,2.0251E-05
278.45068,2.0304E-05
278.46206,2.0235E-05
278.47064,2.0226E-05
278.48064,2.0313E-05
278.49094,2.0278E-05
278.50065,2.019E-05
278.51089,2.0161E-05
278.52064,2.0297E-05
278.53069,2.028E-05
278.54088,2.0357E-05
278.55064,2.035E-05
278.56064,2.0336E-05
278.57185,2.0286E-05
278.58068,2.0279E-05
278.59069,2.0279E-05
278.60155,2.0262E-05
278.61068,2.0333E-05
278.62064,2.0342E-05
278.63084,2.0298E-05
278.64068,2.0318E-05
278.65069,2.0287E-05
278.66067,2.0218E-05
278.67068,2.0259E-05
278.6814,2.0243E-05
278.69063,2.0249E-05
278.70064,2.0317E-05
278.71199,2.0251E-05
278.72064,2.0275E-05
278.73065,2.0256E-05
278.74095,2.0253E-05
278.75071,2.0225E-05
278.76064,2.0267E-05
278.77064,2.025E-05
278.78065,2.0276E-05
278.79086,2.0309E-05
278.80064,2.0253E-05
278.81068,2.0279E-05
278.82181,2.0298E-05
278.83068,2.0372E-05
278.84068,2.0298E-05
278.85078,2.0235E-05
278.86068,2.0205E-05
278.87069,2.0246E-05
278.88082,2.0257E-05
278.89068,2.0309E-05
278.90069,2.036E-05
278.91063,2.0287E-05
278.92068,2.0288E-05
278.93132,2.0153E-05
278.94067,2.018E-05
278.95068,2.0292E-05
278.96204,2.0308E-05
278.97068,2.0309E-05
278.98069,2.0329E-05
278.99095,2.0379E-05
279.00064,2.0343E-05
279.01068,2.0253E-05
279.02068,2.026E-05
279.03068,2.0311E-05
279.04064,2.0295E-05
279.05064,2.0309E-05
279.06064,2.0381E-05
279.07183,2.0327E-05
279.08064,2.0328E-05
279.09064,2.0216E-05
279.10155,2.0385E-05
279.11063,2.0341E-05
279.12068,2.0339E-05
279.13083,2.0423E-05
279.14068,2.0423E-05
279.15068,2.0472E-05
279.16063,2.0419E-05
279.17068,2.0396E-05
279.18107,2.0372E-05
279.19068,2.0324E-05
279.20064,2.0342E-05
279.21197,2.0369E-05
279.22068,2.0311E-05
279.23068,2.0318E-05
279.24094,2.0288E-05
279.25068,2.032E-05
279.26064,2.0313E-05
279.27063,2.0303E-05
279.28068,2.028E-05
279.29081,2.0314E-05
279.30067,2.0298E-05
279.31069,2.0311E-05
279.32184,2.0301E-05
279.33067,2.0273E-05
279.34069,2.0269E-05
279.35077,2.0264E-05
279.36068,2.0322E-05
279.37064,2.0299E-05
279.38084,2.0295E-05
279.39068,2.0319E-05
279.40068,2.0304E-05
279.41067,2.0305E-05
279.42068,2.0325E-05
279.43135,2.0322E-05
279.44064,2.0307E-05
279.45068,2.0305E-05
279.46206,2.032E-05
279.47063,2.0329E-05
279.48064,2.0331E-05
279.49095,2.0314E-05
279.50068,2.0325E-05
279.51068,2.0364E-05
279.52063,2.0402E-05
279.53068,2.0297E-05
279.54092,2.027E-05
279.55063,2.0297E-05
279.56068,2.0346E-05
279.57185,2.032E-05
279.58067,2.0328E-05
279.59068,2.0324E-05
279.60077,2.0322E-05
279.61063,2.0285E-05
279.62068,2.0309E-05
279.63083,2.0388E-05
279.64064,2.0361E-05
279.65064,2.0326E-05
279.66068,2.032E-05
279.67068,2.0344E-05
279.68108,2.0348E-05
279.69069,2.0357E-05
279.70068,2.0311E-05
279.71225,2.0233E-05
279.72063,2.0317E-05
279.73068,2.0325E-05
279.74091,2.028E-05
279.75068,2.0271E-05
279.76064,2.0342E-05
279.77067,2.0302E-05
279.78068,2.0299E-05
279.79064,2.0321E-05
279.80068,2.0302E-05
279.81068,2.0336E-05
279.82177,2.0383E-05
279.83068,2.0345E-05
279.84068,2.036E-05
279.85077,2.0373E-05
279.86068,2.0342E-05
